hostname,pl_letter,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_radj,pl_radjerr1,pl_radjerr2,sy_dist,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,hd_name,hip_name
"Kepler-410 A","b","Transit",17.83368211,0.00001150,-0.00001150,0.143600,,,0.000000,,,89.950,,,,,,,,,147.5270000,1.24,0.04,-0.04,1.36,0.02,-0.02,"HD 175289",
"Kepler-418","b","Transit",86.67845872,0.00006494,-0.00006494,,,,,,,,,,,,,,,,1002.5300000,1.07,,,1.09,,,,
"Kepler-1342","b","Transit",2.21572054,0.00001099,-0.00001099,,,,,,,,,,,,,,,,890.7240000,0.90,,,0.90,,,,
"Kepler-758","e","Transit",8.19347190,0.00010360,-0.00010360,0.085800,,,0.000000,,,87.660,,,,,,,,,1502.3200000,1.26,0.26,-0.22,1.35,0.68,-0.24,,
"Kepler-651","b","Transit",21.38450000,0.00012000,-0.00012000,0.147000,,,0.000000,,,89.950,,,,,,,,,509.4080000,0.92,0.06,-0.06,0.87,0.35,-0.35,,
"Kepler-253","c","Transit",10.28194593,0.00001884,-0.00001884,,,,,,,,,,,,,,,,838.5950000,0.83,,,0.85,,,,
"Kepler-1307","b","Transit",18.01621096,0.00009522,-0.00009522,0.136900,,,0.000000,,,89.380,,,,,,,,,1014.6200000,1.05,0.23,-0.12,1.06,0.53,-0.11,,
"Kepler-206","c","Transit",,,,,,,,,,,,,,,,0.158,0.007,-0.016,594.4470000,,,,1.09,0.05,-0.04,,
"Kepler-223","b","Transit",7.38441403,0.00006066,-0.00006066,0.071700,,,0.000000,,,88.810,,,,,,,,,1859.7100000,0.90,0.13,-0.08,1.00,0.37,-0.14,,
"Kepler-198","b","Transit",17.79002419,0.00002161,-0.00002161,0.131100,,,0.000000,,,89.950,,,,,,,,,495.3580000,0.95,0.09,-0.11,0.85,0.33,-0.07,,
"Kepler-15","b","Transit",4.94278340,0.00000023,-0.00000023,,,,,,,,,,,,,0.980,0.045,-0.036,739.4120000,1.05,0.03,-0.03,1.00,0.05,-0.04,,
"Kepler-699","b","Transit",27.80756293,0.00000529,-0.00000529,0.170800,,,0.000000,,,88.810,,,,,,,,,2089.7000000,0.86,0.10,-0.08,0.79,0.36,-0.06,,
"Kepler-109","c","Transit",21.22258525,0.00002808,-0.00002808,,,,,,,,,,,,,0.225,0.007,-0.005,474.8610000,1.10,0.04,-0.04,1.36,0.04,-0.04,,
"Kepler-580","b","Transit",8.22241966,0.00000979,-0.00000979,0.066500,,,0.000000,,,88.240,,,,,,,,,323.8990000,0.58,0.07,-0.07,0.56,0.07,-0.07,,
"Kepler-1291","b","Transit",8.62989000,0.00021000,-0.00021000,0.078000,,,0.000000,,,87.660,,,,,,,,,897.3520000,0.86,0.09,-0.09,0.76,0.48,-0.48,,
"Kepler-377","b","Transit",12.50945250,0.00011270,-0.00011270,0.103100,,,0.000000,,,89.380,,,,,,,,,823.8040000,0.93,0.11,-0.10,0.91,0.36,-0.09,,
"Kepler-976","b","Transit",105.95641480,0.00046260,-0.00046260,0.420900,,,0.000000,,,89.950,,,,,,,,,1012.4100000,0.89,0.07,-0.09,0.80,0.19,-0.06,,
"Kepler-1107","b","Transit",,,,,,,,,,,,,,,,0.129,0.007,-0.022,428.7980000,,,,0.78,0.03,-0.03,,
"Kepler-1303","b","Transit",7.56127224,0.00004120,-0.00004120,0.075100,,,0.000000,,,89.950,,,,,,,,,897.7830000,0.99,0.10,-0.12,0.90,0.34,-0.07,,
"Kepler-994","b","Transit",1.15116651,0.00000057,-0.00000057,0.017500,,,0.000000,,,79.070,,,,,,,,,188.1580000,0.54,0.07,-0.05,0.53,0.08,-0.05,,
"Kepler-532","b","Transit",,,,,,,,,,,,,,,,0.229,0.011,-0.025,312.7980000,,,,0.75,0.03,-0.03,,
"Kepler-1017","b","Transit",7.23400469,0.00001433,-0.00001433,0.073400,,,0.000000,,,88.240,,,,,,,,,552.0580000,1.01,0.18,-0.09,1.33,0.55,-0.33,,
"Kepler-268","c","Transit",,,,,,,,,,,,,,,,0.252,0.014,-0.012,851.8700000,,,,1.26,0.06,-0.05,,
"K2-27","b","Transit",6.77138900,0.00005900,-0.00006200,,,,,,,88.871,0.795,-1.032,,,,0.410,0.020,-0.010,249.6450000,,,,0.86,0.04,-0.02,,
"Kepler-128","b","Transit",,,,,,,,,,,,,,,,0.132,0.007,-0.006,396.3790000,,,,1.68,0.07,-0.07,,
"Kepler-567","b","Transit",,,,,,,,,,,,,,,,0.183,0.015,-0.014,558.8100000,,,,0.77,0.06,-0.05,,
"Kepler-69","b","Transit",13.72237104,0.00001849,-0.00001849,0.104800,,,0.000000,,,89.380,,,,,,,,,730.6250000,0.81,0.07,-0.03,0.94,0.19,-0.11,,
"PH2","b","Transit",282.52548560,0.00010940,-0.00010940,0.845400,,,0.000000,,,89.950,,,,,,,,,343.8630000,1.01,0.19,-0.11,1.12,0.48,-0.16,,
"Kepler-378","b","Transit",16.09231474,0.00005716,-0.00005716,0.123600,,,0.000000,,,88.810,,,,,,,,,152.0940000,0.97,0.26,-0.16,1.82,1.63,-1.04,,
"Kepler-251","c","Transit",16.51412820,0.00003250,-0.00003250,0.124500,,,0.000000,,,89.950,,,,,,,,,924.6250000,0.94,0.14,-0.09,1.07,0.38,-0.17,,
"Kepler-197","c","Transit",10.34971100,0.00005400,-0.00005400,,,,0.080000,0.210000,-0.080000,,,,,,,0.108,0.004,-0.004,330.5750000,1.09,0.15,-0.16,1.21,0.07,-0.09,,
"Kepler-1509","b","Transit",25.43381970,0.00031140,-0.00031140,0.173300,,,0.000000,,,89.950,,,,,,,,,2002.9600000,1.07,0.22,-0.13,1.03,0.48,-0.10,,
"HAT-P-6","b","Transit",3.85298500,,,0.052370,0.000850,-0.000900,,,,85.510,0.350,-0.350,1.05900,0.05300,-0.05200,1.330,0.064,-0.058,275.3580000,1.29,0.07,,1.46,0.07,,,
"Kepler-556","b","Transit",11.72292176,0.00002381,-0.00002381,,,,,,,,,,,,,0.200,0.018,-0.011,674.5980000,1.00,0.03,-0.04,0.98,0.08,-0.05,,
"Kepler-712","c","Transit",226.89047000,0.00109600,-0.00109600,0.667600,,,0.000000,,,89.950,,,,,,,,,872.4930000,0.77,0.12,-0.07,0.72,0.18,-0.06,,
"Kepler-791","b","Transit",14.55397590,0.00010020,-0.00010020,0.124800,,,0.000000,,,84.220,,,,,,,,,1266.3400000,1.22,0.23,-0.20,1.14,0.60,-0.12,,
"Kepler-656","b","Transit",1.26025909,0.00000066,-0.00000066,,,,,,,,,,,,,0.278,0.019,-0.030,890.3520000,0.86,0.04,-0.04,0.82,0.05,-0.05,,
"Kepler-188","b","Transit",2.06187000,0.00002100,-0.00002100,0.032000,,,0.000000,,,81.360,,,,,,,,,968.5440000,1.01,0.12,-0.12,1.12,0.50,-0.50,,
"Kepler-36","c","Transit",16.23192004,0.00001415,-0.00001415,,,,,,,,,,,,,0.360,0.010,-0.020,527.9560000,1.15,0.03,-0.05,1.68,0.04,-0.05,,
"K2-80","d","Transit",28.86725300,0.00514000,-0.00462500,,,,,,,89.397,0.429,-0.768,,,,0.228,0.025,-0.012,200.8020000,0.91,0.02,-0.02,0.84,0.03,-0.02,,
"Kepler-522","b","Transit",,,,,,,,,,,,,,,,0.671,0.033,-0.054,639.2390000,,,,1.69,0.07,-0.07,,
"Kepler-659","b","Transit",17.67179600,0.00005558,-0.00005558,,,,,,,,,,,,,0.223,0.029,-0.021,722.6400000,0.79,0.03,-0.04,0.74,0.03,-0.04,,
"Kepler-605","b","Transit",3.38353807,0.00000511,-0.00000511,,,,,,,,,,,,,0.128,0.015,-0.008,556.5800000,0.91,0.04,-0.04,0.88,0.10,-0.05,,
"Kepler-249","c","Transit",,,,,,,,,,,,,,,,0.129,0.005,-0.005,190.4010000,,,,0.51,0.01,-0.01,,
"Kepler-671","b","Transit",,,,,,,,,,,,,,,,0.237,0.021,-0.021,1168.2600000,,,,0.96,0.08,-0.07,,
"Kepler-85","e","Transit",,,,,,,,,,,,,,,,0.106,0.013,-0.007,765.0250000,,,,0.87,0.04,-0.04,,
"Kepler-328","c","Transit",71.31165830,0.00051670,-0.00051670,,,,,,,,,,,,,0.593,0.152,-0.085,2213.1900000,1.24,0.12,-0.11,1.36,0.35,-0.19,,
"Kepler-1361","b","Transit",,,,,,,,,,,,,,,,0.067,0.003,-0.005,389.1430000,,,,0.77,0.03,-0.03,,
"Kepler-1011","b","Transit",5.75322197,0.00000942,-0.00000942,,,,,,,,,,,,,0.256,0.026,-0.039,736.7790000,0.91,0.04,-0.04,0.88,0.09,-0.05,,
"Kepler-1088","b","Transit",,,,,,,,,,,,,,,,0.122,0.023,-0.011,280.6290000,,,,1.01,0.04,-0.04,,
"Kepler-744","b","Transit",12.06222443,0.00002649,-0.00002649,,,,,,,,,,,,,0.145,0.011,-0.008,449.9640000,0.94,0.04,-0.04,0.93,0.06,-0.05,,
"Kepler-477","b","Transit",11.11990653,0.00001160,-0.00001160,,,,,,,,,,,,,0.185,0.016,-0.011,,0.87,0.03,-0.03,0.79,0.02,-0.02,,
"Kepler-1500","b","Transit",15.03301050,0.00016120,-0.00016120,,,,,,,,,,,,,0.107,0.020,-0.013,1217.8200000,1.00,0.07,-0.07,1.00,0.18,-0.10,,
"Kepler-256","d","Transit",5.83909761,0.00002022,-0.00002022,0.062400,,,0.000000,,,88.540,,,,,,,,,1026.4300000,0.95,0.08,-0.05,1.25,0.20,-0.24,,
"Kepler-825","c","Transit",8.18182460,0.00002265,-0.00002265,0.075900,,,0.000000,,,89.950,,,,,,,,,807.8500000,0.87,0.12,-0.07,0.97,0.35,-0.13,,
"Kepler-150","d","Transit",12.56096618,0.00002653,-0.00002653,0.102100,,,0.000000,,,89.950,,,,,,,,,891.0920000,0.90,0.06,-0.05,0.91,0.11,-0.07,,
"Kepler-1542","b","Transit",3.95116882,0.00001633,-0.00001633,0.046600,,,0.000000,,,87.660,,,,,,,,,399.1140000,0.87,0.14,-0.06,1.19,0.41,-0.28,,
"Kepler-1280","b","Transit",66.55790570,0.00077050,-0.00077050,0.331400,,,0.000000,,,89.380,,,,,,,,,1486.7000000,1.09,0.27,-0.11,1.14,0.64,-0.14,,
"Kepler-237","b","Transit",4.71510365,0.00001874,-0.00001874,0.049600,,,0.000000,,,89.950,,,,,,,,,657.8220000,0.73,0.09,-0.06,0.73,0.08,-0.06,,
"Kepler-397","c","Transit",135.49777450,0.00035130,-0.00035130,0.466300,,,0.000000,,,89.380,,,,,,,,,,0.74,0.10,-0.07,0.68,0.12,-0.05,,
"Kepler-607","b","Transit",0.63816320,0.00000168,-0.00000168,0.013500,,,0.000000,,,85.940,,,,,,,,,519.1220000,0.81,0.14,-0.06,0.89,0.68,-0.11,,
"Kepler-446","c","Transit",3.03621679,0.00000698,-0.00000698,0.032000,,,0.000000,,,89.380,,,,,,,,,96.3390000,0.47,0.06,-0.07,0.46,0.05,-0.07,,
"Kepler-1409","b","Transit",,,,,,,,,,,,,,,,0.083,0.006,-0.007,694.8900000,,,,0.76,0.04,-0.03,,
"Kepler-1413","b","Transit",13.18296420,0.00010820,-0.00010820,0.106600,,,0.000000,,,89.380,,,,,,,,,1167.4900000,0.93,0.07,-0.09,0.83,0.26,-0.06,,
"Kepler-1627","b","Transit",,,,,,,,,,,,,,,,0.335,0.027,-0.023,317.4370000,,,,0.88,0.07,-0.06,,
"Kepler-1638","b","Transit",259.36500000,0.01400000,-0.01400000,0.745000,0.021000,-0.020000,,,,89.995,0.002,-0.084,,,,0.143,0.029,-0.017,1525.5200000,0.82,0.09,-0.05,0.83,0.19,-0.07,,
"Kepler-92","c","Transit",26.72320599,0.00007507,-0.00007507,0.186000,,,0.000000,,,89.380,,,,,,,,,477.9920000,1.21,0.08,-0.08,1.70,0.05,-0.05,,
"Kepler-271","d","Transit",5.24972541,0.00004062,-0.00004062,0.055400,,,0.000000,,,89.380,,,,,,,,,404.5420000,0.82,0.07,-0.04,0.90,0.15,-0.08,,
"Kepler-1143","c","Transit",210.63148600,0.00151200,-0.00151200,0.647700,,,0.000000,,,89.760,,,,,,,,,555.1890000,0.82,0.03,-0.05,0.76,0.04,-0.03,,
"Kepler-624","b","Transit",14.58649856,0.00002849,-0.00002849,0.117200,,,0.000000,,,88.220,,,,,,,,,748.1880000,1.01,0.08,-0.07,1.19,0.19,-0.19,,
"Kepler-728","b","Transit",5.74347727,0.00000717,-0.00000717,0.062500,,,0.000000,,,89.950,,,,,,,,,1765.2300000,0.98,0.11,-0.12,0.89,0.37,-0.07,,
"Kepler-467","b","Transit",24.99324193,0.00006498,-0.00006498,0.168600,,,0.000000,,,88.810,,,,,,,,,466.2650000,1.02,0.07,-0.07,1.36,0.04,-0.04,,
"Kepler-621","b","Transit",2.62811375,0.00000177,-0.00000177,0.031100,,,0.000000,,,84.800,,,,,,,,,,0.58,0.09,-0.09,0.56,0.09,-0.09,,
"Kepler-254","b","Transit",5.82665919,0.00000637,-0.00000637,0.062900,,,0.000000,,,88.810,,,,,,,,,1389.4800000,0.97,0.11,-0.12,0.89,0.35,-0.07,,
"Kepler-20","c","Transit",,,,,,,,,,,,,,,,0.256,0.017,-0.011,282.5630000,,,,0.89,0.04,-0.04,,
"Kepler-186","d","Transit",13.34300789,0.00002404,-0.00002404,0.086200,,,0.000000,,,87.660,,,,,,,,,177.5940000,0.48,0.06,-0.06,0.46,0.06,-0.06,,
"Kepler-175","c","Transit",34.03505590,0.00014100,-0.00014100,0.210900,,,0.000000,,,87.660,,,,,,,,,1312.3400000,1.08,0.20,-0.14,1.00,0.43,-0.09,,
"Kepler-192","b","Transit",9.92672514,0.00001214,-0.00001214,0.087100,,,0.000000,,,89.380,,,,,,,,,651.6740000,0.89,0.08,-0.09,0.81,0.27,-0.07,,
"Kepler-363","d","Transit",11.93208690,0.00005534,-0.00005534,0.111100,,,0.000000,,,86.520,,,,,,,,,762.5960000,1.28,0.19,-0.30,2.13,0.60,-0.91,,
"Kepler-1341","b","Transit",132.99555030,0.00087340,-0.00087340,0.449800,,,0.000000,,,89.610,,,,,,,,,476.9570000,0.69,0.06,-0.07,0.66,0.06,-0.06,,
"Kepler-485","b","Transit",3.24325980,0.00000018,-0.00000018,0.044300,,,0.000000,,,89.950,,,,,,,,,1140.9500000,1.10,0.22,-0.14,1.03,0.47,-0.09,,
"Kepler-33","c","Transit",13.17555999,0.00003611,-0.00003611,0.112800,,,0.000000,,,89.950,,,,,,,,,1209.1600000,1.10,0.12,-0.11,1.69,0.26,-0.42,,
"Kepler-1682","b","Transit",14.83339324,0.00006412,-0.00006412,0.115200,,,0.000000,,,85.940,,,,,,,,,1159.8500000,0.93,0.12,-0.09,0.94,0.37,-0.10,,
"K2-138","c","Transit",3.55987000,0.00023000,-0.00022000,0.044540,0.000320,-0.000320,0.296000,,,87.500,1.800,-3.300,,,,0.225,0.030,-0.014,202.5850000,0.93,0.06,-0.06,0.86,0.08,-0.08,,
"Kepler-430","c","Transit",110.97378000,0.00292100,-0.00292100,0.457300,,,0.000000,,,89.950,,,,,,,,,917.4770000,1.03,0.09,-0.07,1.24,0.23,-0.17,,
"Kepler-969","b","Transit",34.17317140,0.00007358,-0.00007358,0.194300,,,0.000000,,,89.950,,,,,,,,,390.3540000,0.83,0.12,-0.06,0.95,0.42,-0.13,,
"Kepler-1007","b","Transit",5.18500207,0.00000932,-0.00000932,0.048000,,,0.000000,,,89.950,,,,,,,,,,0.55,0.05,-0.04,0.56,0.05,-0.06,,
"Kepler-336","c","Transit",9.59993139,0.00002169,-0.00002169,0.086600,,,0.000000,,,88.810,,,,,,,,,768.8600000,0.94,0.11,-0.11,0.86,0.37,-0.07,,
"Kepler-41","b","Transit",1.85555820,0.00000052,-0.00000052,0.030970,0.000360,-0.000360,0.210000,,,82.510,0.090,-0.090,0.56600,0.06900,-0.06700,1.290,0.020,-0.020,1093.0800000,1.15,0.04,-0.04,1.29,0.02,-0.02,,
"Kepler-43","b","Transit",3.02409309,0.00000020,-0.00000020,0.044360,0.000460,-0.000470,0.028000,,,84.570,0.180,-0.370,3.14000,0.08700,-0.08800,1.160,0.040,-0.030,1005.8400000,1.27,0.04,-0.04,1.38,0.05,-0.03,,
"WASP-59","b","Transit",7.91958500,0.00001000,-0.00001000,0.069700,0.001100,-0.001100,0.120000,,,89.270,0.520,-0.520,0.85700,0.04600,-0.04700,0.775,0.068,-0.068,115.9360000,0.72,0.04,-0.04,0.61,0.04,-0.04,,
"KOI-55","c","Orbital Brightness Modulation",0.34288700,0.00001300,-0.00001300,0.007600,,,,,,65.000,,,0.00210,,,0.077,,,1231.0200000,0.50,0.00,-0.00,0.20,0.01,-0.01,,
"HAT-P-22","b","Transit",3.21223120,0.00000120,-0.00000120,0.041400,0.000500,-0.000500,0.016000,0.009000,-0.009000,86.900,0.600,-0.500,2.14800,0.06200,-0.06200,1.080,0.058,-0.058,81.7647000,,,,,,,"HD 233731",
"HAT-P-55","b","Transit",3.58524670,0.00000640,-0.00000640,0.046040,0.000560,-0.000550,0.170000,,,87.700,0.560,-0.560,0.58000,0.05300,-0.05400,1.182,0.055,-0.055,511.3880000,1.01,0.04,-0.04,1.01,0.04,-0.04,,
"Kepler-356","c","Transit",13.12163551,0.00004941,-0.00004941,0.111600,,,0.000000,,,88.240,,,,,,,,,707.5590000,1.07,0.06,-0.06,1.11,0.18,-0.09,,
"Kepler-1100","b","Transit",6.42199919,0.00002499,-0.00002499,0.068400,,,0.000000,,,89.110,,,,,,,,,693.6180000,1.03,0.06,-0.06,0.98,0.15,-0.06,,
"Kepler-1300","b","Transit",22.24190920,0.00024540,-0.00024540,0.157700,,,0.000000,,,89.950,,,,,,,,,777.0250000,1.05,0.27,-0.12,1.31,0.72,-0.27,,
"Kepler-1067","b","Transit",0.76212926,0.00000273,-0.00000273,0.015800,,,0.000000,,,86.520,,,,,,,,,667.6930000,0.91,0.09,-0.09,0.83,0.27,-0.06,,
"Kepler-1603","b","Transit",2.27163926,0.00002336,-0.00002336,0.034700,,,0.000000,,,85.940,,,,,,,,,2712.5800000,1.08,0.25,-0.12,1.11,0.58,-0.12,,
"Kepler-155","b","Transit",5.93119294,0.00000502,-0.00000502,0.052900,,,0.000000,,,86.520,,,,,,,,,293.4990000,0.56,0.08,-0.08,0.54,0.07,-0.07,,
"Kepler-605","b","Transit",3.38353807,0.00000511,-0.00000511,0.042900,,,0.000000,,,89.950,,,,,,,,,556.5800000,0.92,0.07,-0.09,0.82,0.24,-0.06,,
"Kepler-1536","b","Transit",364.75156200,0.00511700,-0.00511700,0.850700,,,0.000000,,,89.590,,,,,,,,,387.2480000,0.62,0.07,-0.06,0.63,0.04,-0.06,,
"LTT 1445 A","b","Transit",5.35882000,0.00030000,-0.00031000,0.038070,0.000680,-0.000710,0.190000,0.350000,-0.140000,89.400,0.410,-0.460,0.00692,0.00535,-0.00661,0.123,0.012,-0.011,6.8692900,0.26,0.01,-0.01,0.28,0.02,-0.02,,"HIP 14101"
"Kepler-148","b","Transit",1.72936647,0.00000241,-0.00000241,0.027200,,,0.000000,,,89.380,,,,,,,,,791.1630000,0.89,0.07,-0.07,0.84,0.25,-0.06,,
"Kepler-351","c","Transit",57.24866910,0.00031030,-0.00031030,0.282200,,,0.000000,,,89.950,,,,,,,,,1083.9100000,0.91,0.10,-0.09,0.84,0.37,-0.07,,
"Kepler-206","d","Transit",23.44323530,0.00026430,-0.00026430,0.159500,,,0.000000,,,89.380,,,,,,,,,594.4470000,0.98,0.06,-0.07,1.06,0.19,-0.10,,
"Kepler-764","b","Transit",7.33683936,0.00003735,-0.00003735,0.072200,,,0.000000,,,89.950,,,,,,,,,1047.8400000,0.93,0.10,-0.10,0.85,0.37,-0.07,,
"Kepler-1220","b","Transit",7.42697378,0.00005316,-0.00005316,0.073400,,,0.000000,,,88.860,,,,,,,,,961.9070000,0.96,0.05,-0.05,0.98,0.13,-0.08,,
"Qatar-1","b","Transit",1.42002504,0.00000071,-0.00000071,0.023430,0.000280,-0.000280,0.012000,,,83.820,0.250,-0.250,1.32100,0.04100,-0.04000,1.180,0.090,-0.090,185.6150000,0.85,0.03,-0.03,0.80,0.05,-0.05,,
"HD 1397","b","Transit",11.53660000,0.00030000,-0.00030000,0.100300,0.004200,-0.004500,0.216000,0.027000,-0.026000,88.700,0.900,-1.000,0.36700,0.02200,-0.02300,1.023,0.013,-0.013,79.5702000,1.26,0.03,-0.03,2.34,0.02,-0.02,"HD 1397","HIP 1419"
"WASP-156","b","Transit",3.83616900,0.00000300,-0.00000300,0.045300,0.000900,-0.000900,0.007000,,,89.100,0.600,-0.900,0.12800,0.01000,-0.00900,0.510,0.020,-0.020,122.0660000,0.84,0.05,-0.05,0.76,0.03,-0.03,,
"EPIC 220674823","c","Transit",13.33970000,0.00091000,-0.00096000,0.105000,0.015000,-0.015000,0.180000,0.150000,-0.120000,89.350,0.430,-0.460,0.01825,0.01038,-0.00944,0.223,0.024,-0.023,244.5900000,0.94,0.06,-0.06,0.87,0.09,-0.09,,
"WASP-126","b","Transit",3.28883000,0.00003710,-0.00003710,,,,,,,89.510,0.435,-0.435,0.28411,,,,,,216.5260000,1.12,,,1.27,,,,
"WASP-52","b","Transit",1.74978350,0.00000110,-0.00000110,0.027130,0.000310,-0.000320,0.092000,,,85.350,0.200,-0.200,0.45900,0.02200,-0.02100,1.270,0.030,-0.030,174.8180000,0.87,0.03,-0.03,0.79,0.02,-0.02,,
"Kepler-176","c","Transit",12.75934489,0.00001877,-0.00001877,0.098800,,,0.000000,,,88.250,,,,,,,,,527.3210000,0.79,0.06,-0.03,0.83,0.03,-0.06,,
"Kepler-696","b","Transit",4.19042566,0.00000161,-0.00000161,0.053500,,,0.000000,,,87.520,,,,,,,,,1416.4400000,1.16,0.15,-0.15,1.14,0.38,-0.15,,
"Kepler-1338","b","Transit",0.93511806,0.00000276,-0.00000276,0.018800,,,0.000000,,,84.220,,,,,,,,,753.2600000,1.01,0.18,-0.11,1.09,0.45,-0.14,,
"Kepler-55","b","Transit",27.95413370,0.00017270,-0.00017270,0.159300,,,0.000000,,,89.940,,,,,,,,,578.7960000,0.71,0.03,-0.04,0.65,0.04,-0.02,,
"Kepler-1389","b","Transit",99.25309510,0.00087110,-0.00087110,0.382500,,,0.000000,,,89.950,,,,,,,,,497.0930000,0.76,0.12,-0.07,0.75,0.15,-0.07,,
"Kepler-98","b","Transit",1.54167663,0.00000120,-0.00000120,0.026000,,,0.000000,,,74.480,,,,,,,,,350.3150000,0.99,0.03,-0.07,0.89,0.12,-0.03,,
"Kepler-1464","b","Transit",31.77859010,0.00027340,-0.00027340,0.180300,,,0.000000,,,89.950,,,,,,,,,1151.7300000,0.77,0.14,-0.05,0.93,0.44,-0.15,,
"Kepler-1576","b","Transit",6.98471973,0.00005940,-0.00005940,0.072700,,,0.000000,,,89.950,,,,,,,,,460.9100000,1.05,0.24,-0.12,1.24,0.57,-0.23,,
"Kepler-11","e","Transit",,,,,,,,,,,,,,,,0.386,0.017,-0.028,646.3460000,,,,1.10,0.05,-0.04,,
"Kepler-158","b","Transit",,,,,,,,,,,,,,,,0.195,0.009,-0.032,315.1770000,,,,0.64,0.03,-0.03,,
"Kepler-127","c","Transit",29.39326982,0.00004479,-0.00004479,0.200100,,,0.000000,,,89.950,,,,,,,,,352.7940000,1.24,0.09,-0.09,1.36,0.04,-0.04,,
"Kepler-702","b","Transit",10.52629406,0.00000190,-0.00000190,0.088000,,,0.000000,,,88.810,,,,,,,,,992.0710000,0.82,0.11,-0.08,0.79,0.29,-0.07,,
"Kepler-12","b","Transit",4.43796303,0.00000017,-0.00000017,0.054500,,,0.000000,,,89.950,,,,,,,,,881.3860000,1.09,0.13,-0.09,1.42,0.30,-0.24,,
"Kepler-635","b","Transit",23.44970494,0.00007193,-0.00007193,0.176400,,,0.000000,,,89.460,,,,,,,,,1141.0800000,1.33,0.10,-0.10,1.52,0.28,-0.23,,
"Kepler-242","c","Transit",14.49643531,0.00005429,-0.00005429,0.107400,,,0.000000,,,85.370,,,,,,,,,600.2410000,0.79,0.11,-0.06,0.83,0.40,-0.07,,
"Kepler-887","b","Transit",20.42228798,0.00009225,-0.00009225,0.154300,,,0.000000,,,89.950,,,,,,,,,886.5880000,1.18,0.28,-0.17,1.17,0.74,-0.14,,
"Kepler-238","f","Transit",50.44731560,0.00072280,-0.00072280,0.272400,,,0.000000,,,88.810,,,,,,,,,1798.7500000,1.06,0.17,-0.12,0.96,0.41,-0.08,,
"Kepler-862","b","Transit",3.14866155,0.00000830,-0.00000830,0.039000,,,0.000000,,,85.680,,,,,,,,,1039.0300000,0.80,0.11,-0.06,0.87,0.16,-0.12,,
"Kepler-350","b","Transit",11.18961000,0.00010480,-0.00010480,,,,,,,,,,,,,0.146,0.036,-0.022,956.8590000,1.19,0.12,-0.07,1.36,0.32,-0.18,,
"Kepler-222","b","Transit",3.93699371,0.00000280,-0.00000280,0.048000,,,0.000000,,,88.240,,,,,,,,,758.8540000,0.94,0.07,-0.08,0.84,0.29,-0.06,,
"Kepler-599","b","Transit",15.65562652,0.00003161,-0.00003161,0.112800,,,0.000000,,,87.660,,,,,,,,,558.5170000,0.78,0.14,-0.06,0.84,0.56,-0.09,,
"Kepler-252","b","Transit",6.66834872,0.00001898,-0.00001898,0.058800,,,0.000000,,,89.380,,,,,,,,,379.4240000,0.61,0.10,-0.10,0.59,0.09,-0.09,,
"Kepler-154","e","Transit",3.93276465,0.00001225,-0.00001225,0.047400,,,0.000000,,,88.240,,,,,,,,,915.2120000,0.92,0.10,-0.10,0.83,0.35,-0.06,,
"Kepler-1219","b","Transit",16.10467749,0.00008828,-0.00008828,0.124500,,,0.000000,,,89.380,,,,,,,,,880.8950000,0.99,0.19,-0.11,1.19,0.51,-0.20,,
"Kepler-224","b","Transit",3.13295351,0.00001017,-0.00001017,0.037900,,,0.000000,,,89.290,,,,,,,,,782.0880000,0.74,0.03,-0.05,0.68,0.05,-0.03,,
"Kepler-1008","b","Transit",12.43931193,0.00002837,-0.00002837,0.102000,,,0.000000,,,89.950,,,,,,,,,282.5650000,0.91,0.28,-0.13,1.73,1.38,-0.95,,
"Kepler-1082","b","Transit",1.54319800,0.00001600,-0.00001600,0.027000,,,0.000000,,,71.050,,,,,,,,,739.5570000,1.08,0.09,-0.09,0.98,0.42,-0.42,,
"Kepler-488","b","Transit",3.12082923,0.00000038,-0.00000038,0.042800,,,0.000000,,,84.800,,,,,,,,,1145.2800000,1.07,0.18,-0.13,1.00,0.37,-0.09,,
"Kepler-27","b","Transit",15.33528675,0.00001989,-0.00001989,0.117900,,,0.000000,,,87.950,,,,,,,,,1044.3600000,0.93,0.03,-0.06,0.82,0.08,-0.03,,
"Kepler-31","c","Transit",42.63416177,0.00009073,-0.00009073,0.253000,,,0.000000,,,89.380,,,,,,,,,1664.6400000,1.19,0.24,-0.18,1.16,0.55,-0.14,,
"Kepler-952","b","Transit",,,,,,,,,,,,,,,,0.737,0.072,-0.064,1304.2500000,,,,1.09,0.09,-0.08,,
"Kepler-1035","b","Transit",2.71407755,0.00000371,-0.00000371,,,,,,,,,,,,,0.104,0.025,-0.010,562.1160000,0.98,0.06,-0.06,0.97,0.23,-0.09,,
"Kepler-1202","b","Transit",28.68513240,0.00018990,-0.00018990,0.178400,,,0.000000,,,88.810,,,,,,,,,1175.3800000,0.92,0.09,-0.09,0.83,0.30,-0.06,,
